emp_no,first_name,last_name,title,from_date
434807,Licheng,Karner,Senior Engineer,1992-05-09
434809,Stamatina,Peres,Senior Engineer,1995-06-30
434824,Randy,Goodrum,Engineer,1993-09-14
434832,Vojin,Mitzlaff,Senior Staff,1997-03-26
434833,Uma,Shackell,Senior Staff,1987-12-18
434895,Dipankar,Backhouse,Senior Staff,1990-02-19
434896,Zhensheng,Furudate,Technique Leader,1989-02-10
434923,Heather,Riefers,Senior Staff,1985-10-17
434924,Feiyu,Morton,Senior Engineer,1999-05-20
434931,JiYoung,Rosti,Senior Staff,1988-10-13
434937,Oscal,Birdsall,Senior Staff,1995-10-03
434949,Hausi,Lores,Senior Engineer,1991-01-01
434950,Berto,Sadowski,Senior Engineer,1994-06-14
434957,Chandrasekaran,Munos,Senior Engineer,1998-06-12
434974,Alper,Piveteau,Engineer,1994-11-09
434977,Arvin,Scallan,Senior Engineer,1996-10-09
434984,Geraldo,Garnick,Senior Engineer,1994-07-22
434988,Adin,Cannata,Senior Engineer,1992-08-03
434995,Mads,Yoshimura,Senior Staff,1991-03-12
434997,Ranan,Taubman,Senior Engineer,1985-06-07
435006,Panayotis,Thisen,Senior Engineer,2001-06-24
435032,Spyrose,Linnainmaa,Senior Engineer,1991-05-03
435037,Lech,Mikschl,Engineer,1988-11-29
435040,Shaowen,Otillio,Senior Staff,1991-11-13
435047,Danco,Hiyoshi,Senior Engineer,1990-05-25
435048,Wonhee,Matheson,Senior Engineer,1995-05-02
435063,Troy,Lenart,Senior Engineer,1994-04-08
435065,Roddy,Denna,Senior Staff,1986-02-20
435078,Hatsukazu,Parfitt,Senior Staff,1996-01-28
435109,Keung,Rikino,Senior Engineer,1995-07-06
435111,Gully,Khasidashvili,Senior Staff,1986-07-31
435126,Zeydy,Bernardeschi,Senior Staff,2002-04-17
435127,Pranas,Lovengreen,Senior Staff,2000-10-07
435135,Anoosh,Keirsey,Engineer,1998-09-27
435140,Rosine,Ponthieu,Senior Staff,1997-09-02
435148,Gennady,Buchter,Staff,1994-02-25
435156,Munir,Emmerich,Senior Engineer,1997-04-24
435165,Freyja,Coors,Senior Engineer,1989-04-09
435166,Shahid,Awdeh,Senior Staff,1995-05-28
435183,Satoru,Gopalakrishnan,Engineer,1988-11-29
435198,Krisda,Dengi,Senior Staff,1994-11-15
435199,Pranay,Butterworth,Engineer,1995-11-24
435210,Huiqun,Zongker,Senior Engineer,1988-08-21
435220,Poorav,Basawa,Senior Engineer,1997-03-21
435239,Lena,Gadepally,Senior Staff,1998-06-05
435240,Cullen,Janetzko,Senior Staff,1998-09-06
435241,Takahito,Ciolek,Senior Staff,1993-07-23
435277,Sadegh,Prochazka,Staff,1996-09-03
435283,Naftali,Lieblein,Senior Engineer,1994-12-08
435311,Qunsheng,Hartvigsen,Senior Staff,1993-10-10
435312,Hatsukazu,Kisuki,Senior Engineer,1990-03-13
435313,Fun,Vitiello,Senior Staff,1988-11-09
435315,Georgi,Turnbull,Senior Staff,1986-08-26
435326,Subir,Bonifati,Senior Staff,1991-09-07
435327,Takahito,Geffroy,Staff,1994-05-22
435345,Karoline,Murtafg,Senior Engineer,1992-03-02
435350,Abdulla,Debuse,Senior Staff,1997-07-26
435354,Bowen,Bashian,Senior Staff,1988-06-25
435403,Dharmaraja,Ghelli,Senior Engineer,1993-12-11
435417,Ranga,Melski,Technique Leader,1987-05-28
435426,Vasilis,Yeung,Senior Engineer,1996-04-30
435427,Manibrata,Gewali,Senior Staff,1997-09-10
435442,Yinghua,Shimshoni,Senior Engineer,1987-04-19
435456,Chiradeep,Bazzichi,Senior Engineer,2002-07-14
435459,Arto,Heuser,Technique Leader,1986-06-23
435465,Gio,Boguraev,Staff,1995-04-15
435467,Duke,Lodder,Senior Staff,1993-11-09
435481,Aloke,Glinert,Senior Staff,1986-01-03
435491,Kristinn,Bashian,Senior Engineer,1994-03-24
435512,Yakkov,Orsini,Senior Engineer,1999-10-18
435528,Stevo,Schach,Senior Engineer,1987-12-20
435533,Stein,Giarratana,Engineer,1999-01-06
435541,Gal,Quadeer,Assistant Engineer,1993-03-09
435553,Somnath,Moffat,Staff,1998-08-13
435555,Along,Cairo,Staff,1995-11-30
435566,Licheng,Kawashima,Senior Engineer,1991-09-16
435576,Urs,Felder,Senior Engineer,1995-09-03
435587,Mohua,Narahari,Technique Leader,1988-10-16
435590,Adel,Hardjono,Senior Engineer,1997-12-26
435598,Remko,Peltason,Senior Engineer,2000-03-02
435606,Kerhong,Aingworth,Senior Engineer,1997-03-02
435611,Fabrizio,Shokrollahi,Senior Engineer,1991-08-28
435613,Moheb,Grabner,Engineer,1991-11-01
435617,Almudena,Broder,Senior Engineer,1993-05-25
435618,Bouchung,Riesenhuber,Senior Engineer,1996-12-06
435623,Paraskevi,Demos,Senior Staff,2001-04-15
435630,Dines,Baer,Senior Staff,1994-07-29
435640,Zdislav,Kitai,Senior Staff,1995-04-18
435645,Branimir,Hennings,Senior Engineer,1986-04-17
435666,Dmitry,Zhang,Technique Leader,1987-12-28
435667,Kendra,Dusink,Staff,1985-02-09
435679,Ravishankar,Herath,Senior Engineer,1996-09-04
435690,Zhonghua,Wynblatt,Senior Engineer,1992-10-14
435691,Hinrich,Erev,Senior Engineer,2000-05-11
435693,Shigeichiro,Koshiba,Senior Engineer,1991-02-07
435697,Miquel,McDermid,Senior Engineer,1992-03-23
435713,Ortrun,Daescu,Technique Leader,1988-02-06
435719,Gritta,Sidou,Senior Staff,1987-02-22
435720,Shahaf,Rijsenbrij,Engineer,1998-03-03
435729,Yuuichi,Kroft,Senior Engineer,1995-03-03
435753,Matk,Ratzlaff,Senior Engineer,1996-11-26
435761,Ranga,Rahimi,Staff,1995-07-20
435775,Babette,Wiegley,Senior Engineer,2001-09-25
435782,Shugo,Bolotov,Staff,1994-08-22
435783,Guozhong,Ghazalie,Senior Engineer,1992-12-04
435785,Yongmin,Validov,Senior Staff,1994-04-08
435798,Sorina,Merkl,Staff,1996-05-21
435799,Gudjon,Kaiserswerth,Senior Staff,1988-01-24
435806,Moie,Ventosa,Technique Leader,1997-05-23
435810,Fumiya,Deyuan,Senior Engineer,1992-04-25
435812,Kazuhisa,Rosca,Senior Engineer,1993-10-10
435819,Manton,Merey,Senior Staff,1995-08-02
435827,Shimshon,Weisert,Senior Engineer,1998-04-21
435830,Yechiam,Zaumen,Senior Engineer,1986-10-23
435836,Basil,Delgrande,Senior Staff,1994-01-12
435842,Nigel,Wroclawski,Senior Staff,1992-12-26
435843,Fei,Gammage,Senior Staff,1991-10-13
435851,Tru,Asser,Senior Engineer,1998-09-18
435856,Yurij,Morrow,Senior Staff,1997-07-17
435880,Kwangsub,Giarratana,Senior Engineer,1998-11-11
435893,Charlene,Byoun,Engineer,1999-09-04
435911,Patricia,Perez,Senior Staff,1998-01-18
435916,Cullen,Murtha,Senior Engineer,1991-03-02
435917,Parviz,Yemenis,Staff,1998-06-25
435952,Toshimi,Back,Senior Engineer,1993-03-12
435967,Izaskun,Schneeberger,Senior Engineer,1997-03-22
435980,Toney,Rando,Senior Staff,1999-02-25
435992,Kish,Herber,Senior Engineer,1986-01-27
435995,Jovan,Anger,Senior Engineer,1996-06-22
435998,Ymte,Wrigley,Technique Leader,1986-11-12
436001,Guenter,Restivo,Senior Engineer,1988-12-22
436002,Kazuyasu,Takanami,Senior Engineer,2000-05-26
436005,Kristen,Poupard,Senior Engineer,1988-01-18
436007,Wonhee,Soicher,Senior Staff,1987-12-01
436008,Jordanka,Hasenauer,Staff,1997-08-26
436016,Uma,Shokrollahi,Senior Engineer,1988-10-05
436020,Rutger,Wielonsky,Senior Engineer,1994-07-29
436025,Hugh,Doering,Senior Engineer,1993-05-01
436026,Gritta,Keustermans,Senior Engineer,1996-03-26
436031,Jaques,Schmezko,Senior Engineer,1990-11-25
436049,Golgen,Schmiedel,Staff,1997-09-12
436050,Christophe,Emiris,Engineer,1997-03-07
436055,Adam,Hofting,Technique Leader,1985-09-01
436061,Ekawit,Ressouche,Senior Engineer,1998-12-03
436062,Kshitij,Ibel,Senior Staff,1994-08-02
436069,Xumin,Spieker,Senior Engineer,1992-10-30
436073,Pranjal,Lyonns,Senior Engineer,1999-03-09
436074,Jessie,Morrow,Senior Engineer,1999-02-07
436077,Mabo,Macedo,Senior Staff,1991-02-11
436094,Mads,McDermid,Senior Engineer,1993-10-30
436096,Arvin,Baak,Technique Leader,1987-02-21
436124,Padma,Binding,Senior Engineer,1991-09-04
436126,Janalee,Baek,Senior Staff,1998-01-27
436130,Guenter,Lorys,Senior Engineer,1993-09-08
436144,Mark,Morrow,Senior Engineer,1992-07-20
436148,Basant,Cairo,Senior Staff,1993-12-12
436156,Nectarios,Benaini,Assistant Engineer,1999-11-18
436178,Venkatesan,Ozery,Technique Leader,1986-08-01
436183,Geoffrey,Jakobus,Senior Staff,1989-11-10
436188,Bedir,Bridgland,Technique Leader,1986-08-13
436191,Aram,Rajcani,Senior Engineer,1994-05-20
436196,Kolar,Cherinka,Senior Engineer,1996-04-25
436205,Rosita,Zielinski,Senior Engineer,1993-07-16
436209,Manton,Kermarrec,Senior Engineer,1998-09-26
436218,Gladys,Bergere,Engineer,1996-07-01
436225,Mani,Penz,Senior Engineer,1986-05-22
436231,Pohua,Rusmann,Engineer,1985-05-31
436243,Evgueni,Fujisaki,Senior Staff,1994-10-27
436254,Tsutomu,Bellone,Senior Staff,1996-08-17
436269,Bernd,Ressouche,Engineer,1994-08-27
436302,Ymte,Schurmann,Senior Staff,1991-03-17
436304,Mohammed,Sommer,Senior Engineer,1994-07-19
436307,Parke,Sambasivam,Senior Engineer,1985-11-18
436319,Ramzi,Emmerich,Senior Engineer,1995-09-15
436339,Berthier,Koblitz,Senior Engineer,1988-09-10
436342,Sreenivas,Lorho,Senior Staff,1988-05-30
436344,Manibrata,Anily,Senior Staff,1994-05-13
436372,Abdelkader,Leslie,Senior Staff,1994-10-19
436393,Gretta,McFarlan,Senior Engineer,1987-11-29
436394,Guther,Chappelet,Senior Engineer,1992-11-24
436395,Percy,Meszaros,Senior Engineer,1991-10-24
436396,Jordanka,Feinberg,Senior Engineer,1992-09-28
436413,Xinan,Zschoche,Senior Engineer,1999-04-18
436417,Dinah,Pepe,Senior Engineer,1993-07-16
436419,Randi,Schapiro,Senior Staff,1993-07-01
436431,Uriel,Hutton,Senior Staff,1994-08-12
436433,Ibibia,Morrow,Senior Engineer,1993-12-17
436438,Stevo,Gecseg,Senior Staff,1992-05-23
436442,Mang,Takanami,Assistant Engineer,1999-03-18
436446,Tze,Bazzichi,Senior Staff,1993-03-03
436449,Tetsurou,Wilfing,Senior Engineer,1995-06-25
436457,Wilmer,Deville,Staff,1999-08-12
436458,Kendra,Pearson,Engineer,1998-07-28
436467,Rafael,Edelhoff,Senior Staff,1998-01-12
436473,Nakhoon,Braunmuhl,Senior Staff,1996-09-05
436484,Florina,Dehkordi,Staff,1999-03-01
436490,Hsiangchu,Willoner,Senior Engineer,2000-07-29
436491,Marsja,Jakobus,Senior Staff,1994-09-16
436498,Nathalie,Falco,Senior Staff,1986-02-21
436499,Charlene,Trachtenberg,Senior Staff,1997-02-18
436501,Demin,Baby,Staff,1988-11-15
436508,Taegyun,Michaeli,Senior Staff,1997-02-15
436510,Munehiko,Poulakidas,Senior Engineer,1997-11-01
436514,Mahendra,Fritzsche,Senior Staff,1994-04-11
436515,Djenana,Krone,Engineer,1998-05-26
436525,Abdulah,Langford,Senior Engineer,1997-07-15
436540,Bedrich,Ishibashi,Senior Engineer,1993-04-21
436547,Keiichiro,Hofmeyr,Senior Engineer,1994-12-04
436585,Adib,Pargas,Senior Staff,1994-03-12
436587,Valeri,Compeau,Senior Staff,1990-02-07
436599,Parke,Zhang,Staff,1998-08-31
436603,Duro,Rodite,Senior Staff,1996-06-12
436605,Piyawadee,Duclos,Senior Staff,1999-08-11
436612,Koldo,Kumaresan,Senior Engineer,1986-12-26
436615,Jolita,Lortz,Engineer,1997-04-24
436625,Shim,Pluym,Senior Staff,1994-01-07
436635,Godehard,Levergood,Senior Staff,1998-05-14
436639,Lidong,Krogh,Technique Leader,1990-03-02
436641,Flemming,Hatcliff,Engineer,1995-05-18
436644,Boguslaw,Luks,Engineer,1999-09-16
436645,Gil,Pouyioutas,Senior Engineer,1995-03-26
436646,Dante,Rotem,Engineer,1998-11-08
436651,Weijing,Birnbaum,Senior Staff,1996-01-17
436652,Marek,Anger,Senior Engineer,2000-06-05
436653,Anoosh,Siepmann,Senior Engineer,2000-08-28
436656,Rimon,Joslin,Engineer,1996-12-25
436662,Mingzeng,Versino,Technique Leader,1988-08-21
436684,Alejandra,Molenkamp,Senior Engineer,1993-03-28
436686,Yishay,Tiemann,Senior Engineer,1993-12-28
436693,JoAnna,Sherertz,Senior Staff,2001-12-23
436694,Katsuo,Rothe,Senior Engineer,1995-05-22
436697,Xinan,Sanella,Senior Engineer,1998-03-15
436698,Emdad,McClurg,Senior Staff,1993-07-06
436705,Margareta,Spataro,Senior Staff,1993-11-03
436706,Nevio,Kulisch,Staff,1994-06-18
436709,Hongzue,Danlos,Engineer,1985-06-24
436714,Gill,Lores,Senior Engineer,1999-04-22
436718,Poornachandra,Uchoa,Senior Engineer,1998-07-12
436731,Berni,Uhrig,Staff,1999-09-17
436743,Armond,Kobuchi,Senior Engineer,1992-04-24
436744,Remzi,Luders,Senior Staff,1992-03-23
436757,Guiseppe,Lunt,Senior Engineer,1991-03-16
436792,Taizo,Luca,Senior Staff,1994-01-18
436822,Nahid,Yavatkar,Technique Leader,1987-09-01
436836,Mads,Muchinsky,Senior Staff,2000-02-01
436842,Tomofumi,Krzyzanowski,Senior Engineer,1986-07-22
436847,Dinah,Noriega,Staff,1992-07-21
436848,Nitsan,Naudin,Senior Staff,1995-11-08
436869,Billie,Barinka,Senior Engineer,1992-11-18
436883,Sergi,Ratnaker,Senior Engineer,1996-11-08
436886,Martins,Benzmuller,Senior Engineer,1996-12-17
436893,Duro,Perko,Engineer,1996-08-03
436897,Shimshon,Gyorkos,Senior Engineer,2000-04-13
436904,Tse,Fontan,Senior Staff,1996-04-10
436909,Yuriy,Standera,Senior Engineer,1999-12-20
436913,Kauko,Luders,Senior Engineer,1992-07-04
436933,Shaunak,Mateescu,Engineer,1997-03-23
436965,Falguni,Leijenhorst,Senior Engineer,1993-06-22
436969,Jianhua,Olano,Senior Engineer,1995-07-05
436974,Kellie,Gilg,Senior Staff,1996-07-19
436977,Heng,Giarratana,Senior Staff,2001-11-14
436981,Satoru,Champarnaud,Senior Engineer,1990-01-22
436982,Xiaopeng,Itzigehl,Staff,1999-09-03
436989,Mohan,Lubachevsky,Senior Staff,1992-03-11
436991,Nikolaos,Ratnakar,Senior Engineer,1994-08-17
436998,Parke,Radhakrishnan,Technique Leader,1986-12-01
437024,Ioana,Jullig,Senior Staff,1988-07-27
437033,Gregory,Tsunoo,Senior Engineer,2001-04-27
437039,Kaijung,Godskesen,Senior Staff,1990-11-20
437045,Bojan,Yamaashi,Senior Engineer,1992-05-30
437052,Baocai,Gill,Senior Staff,1998-02-01
437055,Aluzio,Marletta,Engineer,1995-11-02
437059,Jouni,Mahnke,Senior Staff,1993-03-23
437074,Jiang,Falco,Engineer,1997-11-13
437082,Hinrich,Cyne,Senior Engineer,1994-10-30
437093,Otmar,Barvinok,Technique Leader,1991-01-06
437094,Zhenbing,Muniz,Senior Engineer,1993-05-14
437097,Salvador,Clemencon,Senior Staff,1996-04-17
437098,Alassane,Gaughan,Engineer,1995-06-24
437101,Ramachenga,Birrer,Senior Staff,1985-12-01
437103,Uno,Thimonier,Senior Engineer,2001-06-03
437112,Kolar,Gerlach,Senior Staff,1997-02-22
437120,Valeri,Tagansky,Technique Leader,1997-12-12
437123,Prodip,Shimshoni,Senior Engineer,1998-05-18
437125,Ghassan,Lukaszewicz,Staff,1992-01-24
437129,Shuho,Suessmith,Senior Engineer,1990-06-23
437131,Duke,Veccia,Senior Staff,1986-09-28
437148,Elvis,Sambasivam,Senior Engineer,1994-09-05
437159,Munehiko,Ritzmann,Senior Engineer,1988-09-01
437166,Gennady,Ariola,Senior Engineer,1999-02-24
437178,Radhika,Suwa,Senior Engineer,1994-06-04
437181,Hiroyasu,Stellhorn,Senior Engineer,1991-06-05
437182,Shigeaki,Vecchio,Senior Staff,1990-03-29
437184,Jeane,Kabayashi,Senior Staff,1993-06-27
437191,Shmuel,Luca,Senior Staff,1997-11-19
437195,Uno,Hettesheimer,Senior Engineer,1999-05-18
437205,Godehard,Panangaden,Senior Engineer,1993-05-25
437209,Nishit,Pero,Staff,1999-12-12
437223,Syozo,Lorin,Senior Staff,1992-01-31
437230,Theirry,Erie,Senior Staff,1994-03-26
437233,Beshir,Stroustrup,Senior Engineer,1997-06-13
437234,Gil,Sgarro,Senior Staff,1993-11-02
437236,Remmert,Asrin,Staff,1999-07-15
437238,Berthier,Hartvigsen,Senior Engineer,1990-05-29
437241,Angus,Moffat,Senior Staff,1994-05-28
437250,Zengping,Ratzlaff,Senior Staff,1988-02-27
437262,DAIDA,Pramanik,Senior Engineer,1993-06-30
437264,Zijian,VanScheik,Senior Staff,1997-06-15
437266,Mack,Biran,Engineer,1995-06-14
437267,Seongbae,Dengi,Technique Leader,1986-05-02
437271,Nikolaus,Beutelspacher,Senior Engineer,1991-09-05
437280,Khatoun,Khalil,Senior Engineer,1987-10-31
437289,Eirik,Makinen,Senior Engineer,1996-06-02
437294,Magy,Rosiles,Senior Staff,1992-07-13
437295,Shao,Solovay,Senior Staff,1985-02-27
437297,Adib,Zweizig,Engineer,1995-12-12
437298,Van,Msuda,Senior Staff,1990-12-01
437301,Adil,Pehl,Engineer,1993-07-06
437324,Luisa,Seghrouchni,Staff,1996-12-01
437337,Marko,Klassen,Staff,1994-10-25
437348,Deborah,Emden,Senior Engineer,1993-01-22
437349,Adil,Munch,Engineer,1995-09-19
437358,Sham,Rajcani,Assistant Engineer,1995-11-22
437389,Miomir,Ranft,Senior Engineer,1996-08-06
437390,Taiji,Oxman,Senior Staff,1988-03-01
437394,Krister,Bouloucos,Senior Engineer,1995-04-19
437396,Filipe,Pocchiola,Senior Staff,1994-09-01
437405,Takahira,Nitta,Senior Engineer,1992-11-16
437409,Emdad,Emmerich,Senior Engineer,1997-06-09
437412,Shahab,Shinomoto,Senior Staff,1989-01-05
437413,Yurii,Gaughan,Senior Staff,2000-04-17
437419,Navid,Ishibashi,Senior Engineer,1995-07-20
437421,Rayond,Edelhoff,Senior Engineer,1996-03-12
437422,Naftaly,Plavsic,Senior Engineer,1991-06-29
437425,Ennio,Bardell,Senior Staff,1986-02-17
437426,Lillian,Lenart,Senior Staff,1988-05-27
437442,Muzhong,Delaune,Senior Staff,1992-03-12
437446,Huai,Ratnaker,Senior Staff,1994-08-08
437453,Gladys,Sabnani,Senior Staff,1996-04-19
437455,Nikolaos,Marwedel,Senior Engineer,1988-01-22
437468,Urs,Gargeya,Engineer,1994-05-14
437470,Rasiah,Bouloucos,Assistant Engineer,1997-12-24
437471,Zijian,Plesums,Senior Staff,1997-01-05
437477,Yuping,Gihr,Engineer,1987-03-06
437483,Adin,Callaway,Senior Staff,1995-05-13
437494,Atilio,Usdin,Staff,1998-05-31
437502,Naftali,Schreiter,Senior Engineer,1991-04-23
437507,Hiroyasu,Stasinski,Senior Engineer,1999-07-15
437522,Denny,Stroustrup,Senior Staff,1990-11-02
437523,Nahum,Vakili,Senior Engineer,1992-05-18
437539,Owen,Fioravanti,Senior Engineer,2001-07-29
437541,Kasidit,Bernardeschi,Senior Staff,1991-08-02
437553,Zeljko,Baranowski,Senior Staff,1992-05-03
437566,Chuanyi,Landherr,Senior Engineer,1996-08-07
437592,Yongdong,Demir,Engineer,1988-09-15
437596,Lakshmi,Assaf,Senior Engineer,1995-01-24
437603,Poornachandra,Lemarechal,Senior Staff,1985-03-27
437608,Marko,Montemayor,Senior Engineer,1991-09-01
437614,Minghong,Hoogerwoord,Engineer,1996-11-07
437628,Aloke,Chiola,Senior Staff,1991-08-23
437632,Zvonko,Gyorkos,Engineer,1993-10-14
437635,Maya,Garnick,Senior Engineer,1986-08-23
437637,Luigi,Schlumberger,Senior Staff,1990-06-14
437639,Barun,Imataki,Senior Staff,1986-07-29
437656,Willard,Ibel,Engineer,1999-10-28
437659,Conor,Jervis,Staff,1998-12-19
437675,Suzette,Takanami,Senior Engineer,1989-03-04
437678,Val,Pocchiola,Senior Engineer,2002-06-01
437679,Boutros,Linares,Senior Engineer,1990-07-29
437689,Taizo,Pargas,Technique Leader,1991-10-27
437690,Elliott,Cronan,Staff,1993-06-14
437691,Make,Sichman,Senior Engineer,1993-03-07
437706,Shen,Swick,Engineer,1995-11-07
437712,Domenick,Angelopoulos,Senior Staff,1987-05-02
437750,Rosine,Karunanithi,Staff,1986-07-03
437768,Martial,Weedman,Senior Engineer,1987-03-30
437794,Etsuo,Bage,Engineer,1996-08-08
437806,Valdiodio,Benveniste,Senior Staff,1997-01-07
437808,Nirmal,Yemenis,Senior Staff,2000-08-24
437811,Moti,Zeleznik,Senior Engineer,1986-03-21
437818,Fayez,Figueira,Staff,1995-04-08
437824,Georg,Peral,Senior Engineer,1993-05-23
437830,Bezalel,Plotkin,Senior Staff,1985-02-20
437838,Shooichi,Swiler,Staff,1996-11-17
437844,Marlo,Pero,Staff,1998-09-30
437850,Ronnie,Vural,Senior Engineer,1994-03-17
437852,Mingsen,Maliniak,Engineer,1996-01-17
437861,Moie,Esteva,Senior Staff,1996-11-18
437865,Pascal,Noriega,Senior Staff,1992-07-22
437875,Arun,Swick,Engineer,1988-05-07
437882,Salvador,Osgood,Senior Engineer,1992-02-13
437883,Pantung,Kalafatis,Senior Engineer,1996-12-15
437889,Dannz,Rosay,Senior Staff,1997-02-01
437890,Tianruo,Bazzichi,Senior Engineer,1987-01-28
437892,Sushant,Lampe,Engineer,1998-11-26
437895,Kristen,Kavanagh,Technique Leader,1985-09-04
437899,Rafols,Warwick,Staff,1987-02-07
437915,Katsuo,Kroon,Technique Leader,1991-01-09
437940,Radhika,Axelband,Engineer,1990-10-28
437950,Irena,Salinas,Senior Engineer,1994-05-21
437954,Mong,Sinitsyn,Staff,1998-04-12
437955,Kristin,Matteis,Engineer,2001-11-16
437981,Chanjung,Muhling,Senior Staff,1996-03-15
437985,Reuven,Munke,Senior Staff,1994-04-13
438007,Fumiya,Lanphier,Staff,1999-12-02
438010,Barna,Marsiglia,Senior Engineer,1993-01-23
438011,Patricia,Brender,Engineer,1987-09-01
438018,Fumiyo,Janetzko,Senior Engineer,1994-06-11
438040,Kauko,Pelz,Senior Staff,1991-12-25
438050,Foong,Waterhouse,Engineer,1997-10-03
438052,Beshir,Legleitner,Engineer,1996-10-14
438054,Sariel,Stentiford,Senior Staff,1987-10-09
438055,Jamaludin,Thorelli,Staff,1998-03-19
438084,Bangqing,Kemmerer,Senior Engineer,1995-10-30
438096,Szabolcs,Szilard,Engineer,1999-05-21
438105,Shen,Montemayor,Senior Engineer,1992-05-04
438109,Masato,Kadhim,Senior Staff,1986-02-15
438126,Duke,Krichel,Senior Engineer,1987-01-15
438137,Manu,Lupu,Senior Staff,2001-02-25
438144,Martial,Suri,Senior Staff,1988-11-01
438150,Sanjeeva,Schlenzig,Senior Staff,1986-08-24
438153,Fan,Akazan,Senior Engineer,1995-10-07
438154,Karsten,Kenevan,Senior Staff,1987-05-21
438155,Arunachalam,Murtafg,Senior Staff,1986-01-13
438160,Rayond,Pagter,Staff,1997-12-27
438162,Mabry,Erdmenger,Senior Staff,1993-02-08
438171,Oguz,Engberts,Senior Staff,1992-02-12
438178,Stamatina,Denti,Senior Staff,1995-03-03
438192,Keiichiro,Showalter,Senior Staff,1993-08-23
438193,Martial,Chandrasekhar,Senior Engineer,1994-06-03
438197,Hideo,Stassinopoulos,Staff,1985-11-27
438207,Elvis,Adachi,Senior Staff,1997-11-01
438209,Lene,Feinberg,Senior Staff,1992-09-30
438212,Fatemeh,Luce,Engineer,1996-01-22
438214,Lokesh,Tokunaga,Senior Engineer,1995-10-16
438225,Kristian,Bahl,Senior Staff,1999-04-06
438240,Yurii,Luce,Staff,1997-11-11
438258,Arlette,Aumann,Technique Leader,1988-06-13
438262,Giao,Pauthner,Senior Engineer,1994-12-19
438266,Marjo,Gecsei,Staff,1996-06-16
438267,Malu,Sichman,Senior Staff,2002-04-14
438268,Hyuckchul,Mansanne,Senior Staff,1999-04-06
438269,Percy,Castellani,Senior Engineer,1991-04-08
438273,Shigeichiro,Minakawa,Staff,1997-11-27
438288,Kshitij,Riesenhuber,Engineer,1997-01-01
438289,Kiyokazu,Collavizza,Staff,1998-03-07
438295,Koichi,Acton,Senior Staff,1987-09-27
438296,Sajjad,Gist,Senior Staff,1991-08-13
438298,Elrique,Asrin,Senior Engineer,1985-08-09
438304,Jeane,Gilg,Senior Staff,1993-12-17
438310,Sanjit,Dredge,Senior Staff,1993-05-14
438312,Menkae,Trachtenberg,Senior Engineer,1991-03-24
438318,Saeed,Munawer,Staff,1997-01-13
438330,Dinkar,Naumovich,Senior Engineer,1988-11-12
438333,Tayeb,Pesch,Staff,1987-10-16
438339,Susanta,Katiyar,Senior Staff,1986-08-16
438340,Remco,Asser,Engineer,1998-08-08
438366,Yechezkel,Gubsky,Senior Engineer,1994-11-07
438385,Kazuhisa,Zhiwei,Senior Staff,1990-04-27
438390,Shridhar,Leppanen,Senior Engineer,1995-06-20
438393,Nahid,Pero,Senior Engineer,1987-05-05
438396,Gila,Vesel,Engineer,1995-07-25
438397,Masanao,Schaap,Senior Staff,1994-05-06
438404,Fumitake,Auria,Senior Staff,2000-08-11
